Unnamed: 0,path,sentence
30474,wavs_rir_added/common_voice_th_27665802_room_dis1.wav,ยืนยันกันหมด
3371,wavs_rir_added/common_voice_th_27249330_room_dis1.wav,ใครไม่ได้อยู่บ้าน กำชับที่บ้านด้วยจ้า
42566,wavs_rir_added/record_smarthome_7000038_749_room_dis1.wav,ปิดไฟข้างที่จอดรถ
24534,wavs_rir_added/common_voice_th_26375469_room_dis1.wav,รวมทั้งยกระดับมาตรฐาน
29045,wavs_rir_added/common_voice_th_27536725_room_dis1.wav,เมืองลพบุรีลิงเยอะ
46609,wavs_rir_added/record_healthcare_7000043_2124_room_dis1.wav,ไปฟันหญ้ามาปวดแขนมากเลย
22992,wavs_rir_added/common_voice_th_26082326_room_dis1.wav,แมวนอนหวด  ปณิดา
39746,wavs_rir_added/record_healthcare_7000054_1096_room_dis1.wav,มีจุดแดงเป็นจ้ำที่น่องหลายจุดไม่ปวดไม่คัน
18430,wavs_rir_added/common_voice_th_26650978_room_dis1.wav,ฤทธิยะวรรณาลัย
47675,wavs_rir_added/record_healthcare_7000037_1631_room_dis1.wav,เมื่อคืนนอนตกหมอนปวดคอมากหันหน้าไม่ได้
23115,wavs_rir_added/common_voice_th_26094381_room_dis1.wav,โอเอชทีแอล
37616,wavs_rir_added/record_smarthome_7000025_1110_room_dis1.wav,อีกหนึ่งนาทีกดชักโครก
33549,wavs_rir_added/record_smarthome_7000032_1283_room_dis1.wav,เปิดกาต้มน้ำร้อนหน่อย
37164,wavs_rir_added/record_smarthome_7000016_1942_room_dis1.wav,เปิดเครื่องฟอกอากาศในอีกห้านาที
15474,wavs_rir_added/common_voice_th_26151712_room_dis1.wav,พิมพ์ข้อความตามเสียง
4852,wavs_rir_added/common_voice_th_29001292_room_dis1.wav,ไม่ว่าจะคบหากันมานานแค่ไหนอาจเป็นบทเรียนเล็ก
32936,wavs_rir_added/record_smarthome_7000028_2093_room_dis1.wav,เปิดแก๊สที่ห้องครัวให้หน่อย
39935,wavs_rir_added/record_smarthome_7000041_2525_room_dis1.wav,เพิ่มระดับเสียง
12602,wavs_rir_added/common_voice_th_26294796_room_dis1.wav,รถพยาบาลติดอยู่กลางแยก
37304,wavs_rir_added/record_smarthome_7000017_2513_room_dis1.wav,เพิ่มความสว่างของไฟขึ้นหน่อย
27693,wavs_rir_added/common_voice_th_27433669_room_dis1.wav,ทั้งคู่จดทะเบียนสมรสกันแล้ว แต่ไม่มีบุตร
5207,wavs_rir_added/common_voice_th_28217005_room_dis1.wav,แนะนำเรื่องความปลอดภัยทางไอที
35046,wavs_rir_added/record_healthcare_7000053_784_room_dis1.wav,โอ้ยรู้สึกปวดเข่ามากเลย
12508,wavs_rir_added/common_voice_th_26294192_room_dis1.wav,คบคนให้ดูหน้าซื้อผ้าให้ดูเนื้อ
13284,wavs_rir_added/common_voice_th_26328057_room_dis1.wav,อยากสนุกไปข้างหน้าด้วยกัน เล่นด้วยกัน
37894,wavs_rir_added/record_healthcare_7000053_1569_room_dis1.wav,รู้สึกปวดที่คอหันซ้ายไม่ถนัด
7832,wavs_rir_added/common_voice_th_28439890_room_dis1.wav,อำเภอดอยหล่อ จังหวัดเชียงใหม่
16273,wavs_rir_added/common_voice_th_26479238_room_dis1.wav,อย่ายืนชิดกันมาก
47056,wavs_rir_added/record_smarthome_7000027_311_room_dis1.wav,ปรับแอร์เป็นอุณหภูมิยี่สิบองศาเซลเซียส
15648,wavs_rir_added/common_voice_th_26167571_room_dis1.wav,เซแกนเป็นนักฟิสิกส์ดาราศาสตร์
38018,wavs_rir_added/record_healthcare_7000034_1260_room_dis1.wav,ไม่สามารถยกแขนสูงได้
803,wavs_rir_added/common_voice_th_26153808_room_dis1.wav,ห้างหุ้นส่วนจำกัด เตชะกำพุพืชผล
41871,wavs_rir_added/record_healthcare_7000019_1145_room_dis1.wav,รู้สึกหน่วงในท้องแต่ปวดไม่มาก
40610,wavs_rir_added/record_smarthome_7000053_352_room_dis1.wav,ปิดกล้องวงจรปิดห้องอาหาร
316,wavs_rir_added/common_voice_th_26491667_room_dis1.wav,แอตแลนติกเหนือ
14532,wavs_rir_added/common_voice_th_26459893_room_dis1.wav,ไม่ได้กินข้าวนอกบ้านมานานละ
6176,wavs_rir_added/common_voice_th_32098717_room_dis1.wav,ยังอ่ะ
19345,wavs_rir_added/common_voice_th_26561341_room_dis1.wav,สินสอดทองหมั้น
35105,wavs_rir_added/record_smarthome_7000026_1238_room_dis1.wav,เปลี่ยนเพลงในอีกห้านาที
46761,wavs_rir_added/record_smarthome_7000020_534_room_dis1.wav,ปิดพัดลมในโรงรถ
42512,wavs_rir_added/record_healthcare_7000033_2429_room_dis1.wav,รู้สึกเจ็บบริเวณข้อเท้าด้านขวา
47403,wavs_rir_added/record_healthcare_7000026_763_room_dis1.wav,เวลาหายใจเข้าแล้วจะเจ็บหัวใจ
11733,wavs_rir_added/common_voice_th_27419910_room_dis1.wav,เวียนหัว
5788,wavs_rir_added/common_voice_th_26449402_room_dis1.wav,วันที่รอคอย  ทมยันตี
21352,wavs_rir_added/common_voice_th_28737470_room_dis1.wav,แต่แขวนป้ายหน้าร้านแบบนั้น ใครจะเดินเข้ามากิน
8559,wavs_rir_added/common_voice_th_26743009_room_dis1.wav,วันหยุดนั่งดูซีรีย์วนไป
14870,wavs_rir_added/common_voice_th_25936326_room_dis1.wav,เนื้อสับที่ดีต้องทำจากเนื้อวัวดิบ
1217,wavs_rir_added/common_voice_th_26509294_room_dis1.wav,รหัสผ่านต้องมีสัญลักษณ์พิเศษ
34977,wavs_rir_added/record_smarthome_7000040_80_room_dis1.wav,ช่วยปิดเตาแก๊สหน่อย
39795,wavs_rir_added/record_smarthome_7000025_85_room_dis1.wav,ช่วยลดระดับเสียงวิทยุให้หน่อย
12732,wavs_rir_added/common_voice_th_26295857_room_dis1.wav,วิมานเสน่หา  ทัศนีย์ สีทอง
40917,wavs_rir_added/record_smarthome_7000022_2209_room_dis1.wav,เปิดโหมดสปาในห้องน้ำ
3504,wavs_rir_added/common_voice_th_27250183_room_dis1.wav,ที่นิยมใช้กันมากที่สุดก็จะเป็นที่เปิดขวดรูปกุญแจ
46688,wavs_rir_added/record_smarthome_7000029_340_room_dis1.wav,ปิดกระจกห้องนั่งเล่น
3869,wavs_rir_added/common_voice_th_29336735_room_dis1.wav,จะทำให้สิ่งต่าง
18190,wavs_rir_added/common_voice_th_26500402_room_dis1.wav,เพราะเหตุอะไร
5431,wavs_rir_added/common_voice_th_25903209_room_dis1.wav,นั่นเป็นแนวคิดที่แปลกใหม่
43437,wavs_rir_added/record_smarthome_7000032_476_room_dis1.wav,ปิดผ้าม่านห้องอาหาร
21620,wavs_rir_added/common_voice_th_28801455_room_dis1.wav,มีอาหารจำนวนมากที่ต้องทิ้ง
45390,wavs_rir_added/record_smarthome_7000032_1015_room_dis1.wav,วัดอุณหภูมิน้ำ
15345,wavs_rir_added/common_voice_th_26133570_room_dis1.wav,จระเข้ขวางคลอง
17693,wavs_rir_added/common_voice_th_26629608_room_dis1.wav,สืบลับรหัสรัก  กิ่งฉัตร
33679,wavs_rir_added/record_smarthome_7000017_1110_room_dis1.wav,อีกหนึ่งนาทีกดชักโครก
33435,wavs_rir_added/record_healthcare_7000051_2332_room_dis1.wav,ช่วงนี้ท้องผูกบ่อยมาก
43187,wavs_rir_added/record_smarthome_7000029_1907_room_dis1.wav,เปิดเครื่องทำน้ำอุ่นระดับความอุ่นปานกลาง
40747,wavs_rir_added/record_healthcare_7000039_2427_room_dis1.wav,รู้สึกเครียดปวดหัว
17388,wavs_rir_added/common_voice_th_26450072_room_dis1.wav,บ้านนี้มีลูกสามคน เอ็ม เค สุกี้
12255,wavs_rir_added/common_voice_th_26293104_room_dis1.wav,เรือนทรงมลิลา
25178,wavs_rir_added/common_voice_th_26600403_room_dis1.wav,กลิ่นของฤดูใบไม้ผลิทำให้หัวใจที่ยังเยาว์วัยกระโดดโลดเต้น
31939,wavs_rir_added/common_voice_th_27716572_room_dis1.wav,คืนหนึ่งแม่ผัวสงสัยจึงไปแอบดูว่าลูกสะใภ้ทำอะไรอยู่ในห้อง
32014,wavs_rir_added/common_voice_th_27716847_room_dis1.wav,หมายเหตุ
10700,wavs_rir_added/common_voice_th_26824446_room_dis1.wav,ทำไมเกวียนถึงนับเป็นเล่ม
8526,wavs_rir_added/common_voice_th_26742828_room_dis1.wav,ปรับตัวไม่ทัน
33654,wavs_rir_added/record_smarthome_7000037_1550_room_dis1.wav,เปิดผ้าม่านครึ่งหนึ่งของห้องเก็บของ
32019,wavs_rir_added/common_voice_th_27716869_room_dis1.wav,เทียบสัดส่วนประชากรเอเชียที่เพิ่มขึ้นด้วย มีนัยสำคัญไหมครับ 
23953,wavs_rir_added/common_voice_th_26291731_room_dis1.wav,สวัสดีความรัก  นลิน บุษกร
45918,wavs_rir_added/record_smarthome_7000039_229_room_dis1.wav,ปรับน้ำชำระเป็นน้ำอุ่น
47760,wavs_rir_added/record_smarthome_7000040_1081_room_dis1.wav,อีกสามสิบนาทีปิดพัดลม
44578,wavs_rir_added/record_smarthome_7000022_373_room_dis1.wav,ปิดตู้เย็นทันที
44653,wavs_rir_added/record_smarthome_7000041_172_room_dis1.wav,ตั้งเวลาอบขนม
12539,wavs_rir_added/common_voice_th_26294522_room_dis1.wav,พอกันฮะ
19742,wavs_rir_added/common_voice_th_26623587_room_dis1.wav,ฟรังก์เบลเยียม
22775,wavs_rir_added/common_voice_th_26066478_room_dis1.wav,ใกล้ร้านสะดวกซื้อ
25692,wavs_rir_added/common_voice_th_27139246_room_dis1.wav,แล้วตื่นมาเหงา
40086,wavs_rir_added/record_smarthome_7000042_426_room_dis1.wav,ปิดน้ำในอีกสองนาที
42795,wavs_rir_added/record_smarthome_7000016_458_room_dis1.wav,ปิดประตูห้องเก็บของในอีกห้านาที
40049,wavs_rir_added/record_smarthome_7000031_2354_room_dis1.wav,เปิดไฟสีเขียว
40884,wavs_rir_added/record_smarthome_7000022_275_room_dis1.wav,ปรับอุณหภูมิน้ำให้สูงขึ้น
20563,wavs_rir_added/common_voice_th_28646974_room_dis1.wav,โอม
2431,wavs_rir_added/common_voice_th_31871807_room_dis1.wav,บัวไม่ช้ำ น้ำไม่ขุ่น
6927,wavs_rir_added/common_voice_th_27395954_room_dis1.wav,มีค่าใช้จ่ายเฉพาะหน้า
33229,wavs_rir_added/record_smarthome_7000022_1120_room_dis1.wav,อุ่นอาหารที่อุณหภูมิหนึ่งร้อยแปดสิบองศาเซลเซียสเวลาสิบห้านาที
8477,wavs_rir_added/common_voice_th_26247726_room_dis1.wav,ถ้าเกิดมีเก้าอี้โยกได้ด้วยนี่คงจะสนุกพิลึก
5576,wavs_rir_added/common_voice_th_26400088_room_dis1.wav,เลี้ยงมาตั้งแต่ตีนเท่าฝาหอย
4239,wavs_rir_added/common_voice_th_28608470_room_dis1.wav,ซีเลียลากสังขาลตัวเองออกจากร้าน ด้วยความสิ้นหวัง
40753,wavs_rir_added/record_smarthome_7000041_603_room_dis1.wav,ปิดเครื่องดูดควันด้วยนะ
34453,wavs_rir_added/record_healthcare_7000031_470_room_dis1.wav,มีน้ำใสใสในตุ่ม
40183,wavs_rir_added/record_smarthome_7000042_1012_room_dis1.wav,ล็อคประตูโรงรถ
46328,wavs_rir_added/record_smarthome_7000050_1682_room_dis1.wav,เปิดม่านทึบกลางห้อง
26701,wavs_rir_added/common_voice_th_27301894_room_dis1.wav,หากอยากเพิ่มความเร้าใจ
40632,wavs_rir_added/record_smarthome_7000021_184_room_dis1.wav,ตั้งไมโครเวฟสามสิบนาที
26249,wavs_rir_added/common_voice_th_27284913_room_dis1.wav,สยามสแควร์
34279,wavs_rir_added/record_healthcare_7000052_2365_room_dis1.wav,ปวดข้อนิ้วมือเมื่ออากาศเย็นมาก
32016,wavs_rir_added/common_voice_th_27716859_room_dis1.wav,โลกทั้งใบของวิลเปลี่ยนจากหน้ามือเป็นหลังมือ
46159,wavs_rir_added/record_healthcare_7000039_552_room_dis1.wav,รู้สึกร้อนร้อนหนาวหนาว
47289,wavs_rir_added/record_smarthome_7000031_2322_room_dis1.wav,เปิดไฟที่โต๊ะกินข้าวเดี๋ยวนี้
44070,wavs_rir_added/record_smarthome_7000025_1297_room_dis1.wav,เปิดก๊อกน้ำฝักบัว
26367,wavs_rir_added/common_voice_th_27299929_room_dis1.wav,สถานีรถไฟ
2955,wavs_rir_added/common_voice_th_26085722_room_dis1.wav,มากหมอมากความ
40505,wavs_rir_added/record_smarthome_7000036_430_room_dis1.wav,ปิดน้ำในอ่างเนื่องจากน้ำล้นแล้ว
8664,wavs_rir_added/common_voice_th_25911858_room_dis1.wav,ทั้งหมดนี้หมายความว่าอะไร
13016,wavs_rir_added/common_voice_th_26679415_room_dis1.wav,ขนมเทียนใบตองแห้ง
13203,wavs_rir_added/common_voice_th_26326460_room_dis1.wav,ยาทาแก้ผดผื่นคัน
13815,wavs_rir_added/common_voice_th_26408994_room_dis1.wav,ขอชาเขียวเย็น
1683,wavs_rir_added/common_voice_th_27249878_room_dis1.wav,ไม่ได้อยู่ประจำ
32950,wavs_rir_added/record_healthcare_7000023_653_room_dis1.wav,อากาศเย็นไข้ขึ้นสูง
39879,wavs_rir_added/record_smarthome_7000020_2096_room_dis1.wav,เปิดแสงไฟบริเวณใต้พื้นรถ
25312,wavs_rir_added/common_voice_th_26690925_room_dis1.wav,แค่นครปฐมเส้นที่ไม่มีรถประจำทางผ่านก็ท้อแล้ว
44720,wavs_rir_added/record_healthcare_7000025_608_room_dis1.wav,ลุกเดินแล้วปวดข้อเข่า
31007,wavs_rir_added/common_voice_th_27682784_room_dis1.wav,จะได้หลีกเลี่ยง
25003,wavs_rir_added/common_voice_th_26467462_room_dis1.wav,คำหล้า ชมชื่น
32489,wavs_rir_added/record_healthcare_7000017_1283_room_dis1.wav,กินยาแล้วไม่หายสักที
35520,wavs_rir_added/record_smarthome_7000019_696_room_dis1.wav,ปิดแอร์ภายในห้องครัว
18561,wavs_rir_added/common_voice_th_28271712_room_dis1.wav,อ่านที่มา
39814,wavs_rir_added/record_healthcare_7000033_725_room_dis1.wav,เผลอลื่นล้มในห้องน้ำลุกขึ้นมานอกจากปวดก้นกบยังเจ็บเข่าอีก
43659,wavs_rir_added/record_smarthome_7000054_2502_room_dis1.wav,เปิดไมโครเวฟ
20384,wavs_rir_added/common_voice_th_28539375_room_dis1.wav,ลงลายมือชื่อ
40062,wavs_rir_added/record_smarthome_7000052_774_room_dis1.wav,ปิดไฟทางเดินเข้าครัว
46501,wavs_rir_added/record_healthcare_7000039_549_room_dis1.wav,รู้สึกร่างกายเหนื่อยล้าเหมือนจะอาเจียน
35630,wavs_rir_added/record_smarthome_7000033_1006_room_dis1.wav,ล็อกห้องนั่งเล่น
5816,wavs_rir_added/common_voice_th_26565305_room_dis1.wav,เงินช่วยเหลือ
31839,wavs_rir_added/common_voice_th_27706471_room_dis1.wav,พร้อมพยาน
1591,wavs_rir_added/common_voice_th_27242845_room_dis1.wav,ยากจนก็ไม่เชิง
40358,wavs_rir_added/record_smarthome_7000041_533_room_dis1.wav,ปิดพัดลมในโรงจอดรถ
41077,wavs_rir_added/record_smarthome_7000050_884_room_dis1.wav,ปิดไฟในห้องนั่งเล่นอีกห้าสิบนาที
37231,wavs_rir_added/record_healthcare_7000018_2476_room_dis1.wav,เดินไปทำงานข้อเท้าพลิกเลยปวดข้อเท้า
11905,wavs_rir_added/common_voice_th_27421800_room_dis1.wav,ใครมีข้อมูลเพิ่มเติมมั่ง
34056,wavs_rir_added/record_healthcare_7000044_1642_room_dis1.wav,เวลาไอจะรู้สึกเจ็บคอ
35820,wavs_rir_added/record_smarthome_7000020_1005_room_dis1.wav,ล็อกห้องจอดรถ
27665,wavs_rir_added/common_voice_th_27433431_room_dis1.wav,ในมหาลัยญี่ปุ่น
38294,wavs_rir_added/record_smarthome_7000028_2084_room_dis1.wav,เปิดเสียงทะเลให้หน่อย
41465,wavs_rir_added/record_smarthome_7000052_2294_room_dis1.wav,เปิดไฟทางเดินเข้าบ้าน
2820,wavs_rir_added/common_voice_th_27060537_room_dis1.wav,เชื่อว่าไม่มีวันจม
34701,wavs_rir_added/record_smarthome_7000034_405_room_dis1.wav,ปิดน้ำที่ห้องครัว
9504,wavs_rir_added/common_voice_th_26050644_room_dis1.wav,ลาโง่
35114,wavs_rir_added/record_healthcare_7000052_776_room_dis1.wav,เหมือนอิฐทับหลัง
21654,wavs_rir_added/common_voice_th_28861276_room_dis1.wav,ก่อนหน้านี้ให้ความเห็นว่าอาจจะผิด กรณีแอบอ้างชื่อ รามา จึงนำเรื่องเข้าที่ประชุมครับ
34987,wavs_rir_added/record_smarthome_7000033_1171_room_dis1.wav,เตือนให้ล็อครถทุกครั้งที่รถจอดด้วย
40289,wavs_rir_added/record_healthcare_7000021_1015_room_dis1.wav,ปวดฟันเคี้ยวอาหารไม่ได้ทำให้ความรู้สึกอยากอาหารลดลง
31993,wavs_rir_added/common_voice_th_27716769_room_dis1.wav,เรียงละ
28062,wavs_rir_added/common_voice_th_27473674_room_dis1.wav,โมเลกุลาร์
23179,wavs_rir_added/common_voice_th_26095896_room_dis1.wav,อลิสซาเบธเห็นโดนัล
25958,wavs_rir_added/common_voice_th_27161369_room_dis1.wav,ความหดหู่ท้อแท้
37989,wavs_rir_added/record_smarthome_7000032_863_room_dis1.wav,ปิดไฟเมื่อไม่มีคนอยู่
34483,wavs_rir_added/record_smarthome_7000020_1178_room_dis1.wav,เบาเสียงลำโพงนิดนึง
10720,wavs_rir_added/common_voice_th_26824603_room_dis1.wav,รอกลับไปยิมจริง
2844,wavs_rir_added/common_voice_th_27060724_room_dis1.wav,ที่ควบคุมไม่ได้
39455,wavs_rir_added/record_healthcare_7000050_1675_room_dis1.wav,ไอมากเลยวันนี้มีเสมหะเหนียวด้วย
38030,wavs_rir_added/record_smarthome_7000038_1119_room_dis1.wav,อุ่นอาหารที่ความร้อนสูงสุดห้านาที
26926,wavs_rir_added/common_voice_th_27341547_room_dis1.wav,มีครับ
24421,wavs_rir_added/common_voice_th_26342334_room_dis1.wav,ความทะเยอทะยาน
31506,wavs_rir_added/common_voice_th_27700405_room_dis1.wav,อย่านิ่งนอนใจ
6256,wavs_rir_added/common_voice_th_27297973_room_dis1.wav,วิธีปกปิดก็ไม่ยากเพียงแค่ใช้คอนซีลเลอร์สีเขียว
25105,wavs_rir_added/common_voice_th_26559769_room_dis1.wav,พลายแก้วย้ายไปเรียนต่อวัดแค เป็นศิษย์สมภารคง
38959,wavs_rir_added/record_smarthome_7000042_773_room_dis1.wav,ปิดไฟทางเดินห้องครัว
45727,wavs_rir_added/record_smarthome_7000021_1585_room_dis1.wav,เปิดพัดลมช่วยระบายอากาศ
39606,wavs_rir_added/record_smarthome_7000039_2612_room_dis1.wav,โทรศัพท์ฉุกเฉินไปที่เบอร์หนึ่งหกหกเก้า
996,wavs_rir_added/common_voice_th_26216509_room_dis1.wav,โตเกียวเมโทรสายโทไซ
5291,wavs_rir_added/common_voice_th_32544535_room_dis1.wav,ถ่ายรูปมุมไหนสบายมาก
24445,wavs_rir_added/common_voice_th_26342499_room_dis1.wav,เหนือคำบรรยาย
12159,wavs_rir_added/common_voice_th_25989163_room_dis1.wav,หนูเรียนสายวิทย์ไม่ไหว
2669,wavs_rir_added/common_voice_th_26464604_room_dis1.wav,นักธุรกิจหญิง
46585,wavs_rir_added/record_healthcare_7000035_2459_room_dis1.wav,อาหารติดคอหายใจลำบาก
2201,wavs_rir_added/common_voice_th_31940732_room_dis1.wav,จะต้องมีใบเงิน
35668,wavs_rir_added/record_smarthome_7000032_964_room_dis1.wav,ลดเสียงลำโพงลง
27625,wavs_rir_added/common_voice_th_27433226_room_dis1.wav,จึงเอาไปเลี้ยงเป็นลูก
28839,wavs_rir_added/common_voice_th_27523843_room_dis1.wav,ชาละวันแม้อยู่ในถ้ำทองจะอิ่มทิพย์ไม่ต้องกินเนื้อ
16087,wavs_rir_added/common_voice_th_26438871_room_dis1.wav,แท็กซี่แบล็คแค็บ
31529,wavs_rir_added/common_voice_th_27702217_room_dis1.wav,นักดนตรีก็เล่นดนตรีดังไปตลอดทาง จนถึงตำบลหนึ่ง
35270,wavs_rir_added/record_healthcare_7000039_819_room_dis1.wav,กินอาหารเช้าแล้วเผอิญกัดถูกกระพุ้งแก้มของตัวเองเข้า
22103,wavs_rir_added/common_voice_th_30021694_room_dis1.wav,สัมมนาโต๊ะกลม
22681,wavs_rir_added/common_voice_th_26051765_room_dis1.wav,คมในฝัก
44906,wavs_rir_added/record_smarthome_7000041_470_room_dis1.wav,ปิดปล่องดูดควัน
1909,wavs_rir_added/common_voice_th_26585980_room_dis1.wav,ศัตรูคู่ขวัญ รจเรข
38528,wavs_rir_added/record_healthcare_7000017_2429_room_dis1.wav,รู้สึกเจ็บบริเวณข้อเท้าด้านขวา
18061,wavs_rir_added/common_voice_th_26292383_room_dis1.wav,ความสุขซาบฤๅม้วย ดุจไม้กลิ่นหอม
41764,wavs_rir_added/record_smarthome_7000017_2121_room_dis1.wav,เปิดแอร์ยี่สิบห้าองศาเซลเซียสในห้องเก็บของให้หน่อยนะ
27221,wavs_rir_added/common_voice_th_27388072_room_dis1.wav,หากวัดรอบอกได้
12979,wavs_rir_added/common_voice_th_26679169_room_dis1.wav,เป็นเรื่องของพี่น้องสองคนที่พลัดพรากจากกันตั้งแต่เล็ก
37698,wavs_rir_added/record_smarthome_7000023_1411_room_dis1.wav,เปิดน้ำจากฝักบัวค่ะ
41475,wavs_rir_added/record_healthcare_7000043_2377_room_dis1.wav,ปวดหัวทุกคืนไม่รู้เป็นอะไร
44531,wavs_rir_added/record_smarthome_7000025_2121_room_dis1.wav,เปิดแอร์ยี่สิบห้าองศาเซลเซียสในห้องเก็บของให้หน่อยนะ
1115,wavs_rir_added/common_voice_th_25906262_room_dis1.wav,พรุ่งนี้เช้ารถไฟจะถึงเมื่อไหร่
1697,wavs_rir_added/common_voice_th_26967971_room_dis1.wav,ความชื้นสัมพัทธ์
6539,wavs_rir_added/common_voice_th_27299599_room_dis1.wav,ไม่นานนี้จะมีคำตอบนั้นออกมา
38747,wavs_rir_added/record_healthcare_7000020_2065_room_dis1.wav,เจ็บเท้าเหมือนหนามตำ
46656,wavs_rir_added/record_smarthome_7000051_1374_room_dis1.wav,เปิดทีวีตอนนี้
41237,wavs_rir_added/record_healthcare_7000040_1244_room_dis1.wav,แคะหูมากเกินไปเลยปวดหู
44707,wavs_rir_added/record_smarthome_7000043_2005_room_dis1.wav,เปิดเตาไฟฟ้าเตาด้านซ้าย
34480,wavs_rir_added/record_healthcare_7000038_557_room_dis1.wav,รู้สึกอ่อนเพลียร่างกายเหนื่อยล้า
28171,wavs_rir_added/common_voice_th_27487379_room_dis1.wav,เองก็ตาม
13150,wavs_rir_added/common_voice_th_26316064_room_dis1.wav,กุมารทองเป็นลูกขุนแผน
15027,wavs_rir_added/common_voice_th_26073623_room_dis1.wav,ร่วมงานรัก  ชาครียา
17437,wavs_rir_added/common_voice_th_26450584_room_dis1.wav,แสบท้องแสบไส้
89,wavs_rir_added/common_voice_th_23667796_room_dis1.wav,คนขับรถบรรทุกมักจะหยุดพักระหว่างทางที่ร้านตามจุดพักรถ
9441,wavs_rir_added/common_voice_th_25888097_room_dis1.wav,อย่าเป็นคนมองโลกในแง่ร้าย 
13347,wavs_rir_added/common_voice_th_26328334_room_dis1.wav,ถุงผ้าใหญ่ ราคาสามสิบบาท
35386,wavs_rir_added/record_smarthome_7000023_2622_room_dis1.wav,โทรหาช่างประปา
44569,wavs_rir_added/record_smarthome_7000052_545_room_dis1.wav,ปิดม่านหน้าต่าง
8294,wavs_rir_added/common_voice_th_26113692_room_dis1.wav,ฟังหูซ้าย ทะลุหูขวา
16187,wavs_rir_added/common_voice_th_26478753_room_dis1.wav,มองดูท่อนไม้ลอยอยู่ในแม่น้ำกว้าง
16068,wavs_rir_added/common_voice_th_26438687_room_dis1.wav,พุ่มกัณฑ์เทศน์
45219,wavs_rir_added/record_smarthome_7000042_1382_room_dis1.wav,เปิดทีวีห้องเก็บของ
37651,wavs_rir_added/record_smarthome_7000020_1831_room_dis1.wav,เปิดเก้าอี้นวดตั้งที่ระดับสาม
22723,wavs_rir_added/common_voice_th_26057376_room_dis1.wav,ลลิล พร็อพเพอร์ตี้
42677,wavs_rir_added/record_smarthome_7000026_1962_room_dis1.wav,เปิดเครื่องเป่าแห้ง
19139,wavs_rir_added/common_voice_th_26446132_room_dis1.wav,มีซ้ำ งั้นแท็กลุงก่อ
47661,wavs_rir_added/record_smarthome_7000022_2524_room_dis1.wav,เพิ่มระดับพัดลม
17283,wavs_rir_added/common_voice_th_26295243_room_dis1.wav,กุหลาบบานมาตั้งแต่เมื่อไม่กี่วันก่อน
24902,wavs_rir_added/common_voice_th_26064055_room_dis1.wav,รายได้พองโต
9890,wavs_rir_added/common_voice_th_26443724_room_dis1.wav,หัวใจจำแลง  ชลาลัย
9799,wavs_rir_added/common_voice_th_26429524_room_dis1.wav,เด๋วถ้าจัดกระเป๋าเสร็จแล้วอาจทำให้เลย แล้วเอาไปไว้บ้าน
43264,wavs_rir_added/record_smarthome_7000050_2438_room_dis1.wav,เปิดไฟเวลาสิบแปดนาฬิกา
44394,wavs_rir_added/record_smarthome_7000050_1857_room_dis1.wav,เปิดเครื่องดูดควัน
19691,wavs_rir_added/common_voice_th_26623266_room_dis1.wav,วิศวกรเหมือนแร่
33117,wavs_rir_added/record_smarthome_7000028_2196_room_dis1.wav,เปิดโรงจอดรถ
27583,wavs_rir_added/common_voice_th_27432804_room_dis1.wav,กลิ่นหอม
21856,wavs_rir_added/common_voice_th_29377000_room_dis1.wav,อำเภอสารภี จังหวัดเชียงใหม่
35421,wavs_rir_added/record_smarthome_7000035_879_room_dis1.wav,ปิดไฟในห้องครัวในอีกสิบนาที
1916,wavs_rir_added/common_voice_th_26585997_room_dis1.wav,แต่ธุระที่ต้องทำนอกบ้าน
20953,wavs_rir_added/common_voice_th_28719403_room_dis1.wav,ก็ไม่แย่นะ คิดว่างั้น
36642,wavs_rir_added/record_smarthome_7000016_2353_room_dis1.wav,เปิดไฟสีส้มหน่อย
12831,wavs_rir_added/common_voice_th_26296752_room_dis1.wav,ไม่เข้าใครออกใคร
32202,wavs_rir_added/common_voice_th_27762192_room_dis1.wav,อีกฝั่งยืน
28899,wavs_rir_added/common_voice_th_27524033_room_dis1.wav,ไม่มีที่อยู่อาศัย
35075,wavs_rir_added/record_smarthome_7000035_1088_room_dis1.wav,อีกสิบนาทีปิดทีวี
21119,wavs_rir_added/common_voice_th_28728640_room_dis1.wav,ใช้น้ำเป็นสื่อ
25691,wavs_rir_added/common_voice_th_27139245_room_dis1.wav,ได้ข้อมูลไม่ครบถ้วน
47575,wavs_rir_added/record_smarthome_7000028_1403_room_dis1.wav,เปิดที่ระบายอากาศหน่อย
29030,wavs_rir_added/common_voice_th_27527948_room_dis1.wav,จำได้ว่าเคยมีแผนผังที่โยงคนว่าเกี่ยวข้องทั้งโลกในไม่กี่ทอด
35914,wavs_rir_added/record_smarthome_7000051_684_room_dis1.wav,ปิดเสียงแจ้งเตือน
38281,wavs_rir_added/record_healthcare_7000050_2489_room_dis1.wav,เล่นเกมส์นานไปหน่อยปวดข้อมือ
32500,wavs_rir_added/record_smarthome_7000019_1249_room_dis1.wav,เปลี่ยนไฟบริเวณที่จอดรถเป็นสีวอร์มไลท์ที
19524,wavs_rir_added/common_voice_th_26561726_room_dis1.wav,แกงเขียวหวานไก่ นิยมใส่หน่อไม้
38444,wavs_rir_added/record_smarthome_7000053_2484_room_dis1.wav,เปิดไฟในห้องอาหาร
